publisher,journal,question_id,question_text,has_discrepancy,discrepancy_reason,final_answer,num_encoders,question_type,score
Pleiades Publishing,russian_journal_of_organic_chemistry,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_organic_chemistry,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_organic_chemistry,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_organic_chemistry,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Pleiades Publishing,physical_mesomechanics,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Pleiades Publishing,physical_mesomechanics,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,2,multiple_choice,0.0
Pleiades Publishing,physical_mesomechanics,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository not mentioned in RDP.,2,multiple_choice,0.0
Pleiades Publishing,physical_mesomechanics,data_availability,2. Data availability statement,False,,Mentioned in the RDP but optional.,2,multiple_choice,0.5
Pleiades Publishing,physical_mesomechanics,data_citability,5. Citability and findability of data ,True,Text not found,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Pleiades Publishing,physical_mesomechanics,data_timing,7. Timing of data release,False,,Timing of data availability not adressed in RDP.,2,multiple_choice,
Pleiades Publishing,physical_mesomechanics,data_sharing_method,8. Recommended data sharing method,True,Language understanding,Public online repositories recommended in RDP.,2,multiple_choice,0.8
Pleiades Publishing,physical_mesomechanics,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,2,multiple_choice,0.0
Pleiades Publishing,physical_mesomechanics,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy mentioned in refereeing guidelines.,2,multiple_choice,0.33
Pleiades Publishing,physical_mesomechanics,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Formatting,no text,2,open,
Pleiades Publishing,physical_mesomechanics,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Formatting,no text,2,open,
Pleiades Publishing,physical_mesomechanics,code_required,13. Code sharing requirements,False,,Code sharing encouraged but optional.,2,multiple_choice,0.5
Pleiades Publishing,physical_mesomechanics,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Pleiades Publishing,physical_mesomechanics,code_versioning,15. Versioning and persistent identifiers,True,Language understanding,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
Pleiades Publishing,physical_mesomechanics,code_quality,16. Code Quality Standards,True,Language understanding,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
Pleiades Publishing,physical_mesomechanics,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Pleiades Publishing,physical_mesomechanics,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
Pleiades Publishing,physical_mesomechanics,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Pleiades Publishing,physical_mesomechanics,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_physical_chemistry_a,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Pleiades Publishing,russian_journal_of_physical_chemistry_a,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_physical_chemistry_a,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository not mentioned in RDP.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_physical_chemistry_a,data_availability,2. Data availability statement,True,Text not found,Required according to the RDP.,2,multiple_choice,1.0
Pleiades Publishing,russian_journal_of_physical_chemistry_a,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Pleiades Publishing,russian_journal_of_physical_chemistry_a,data_timing,7. Timing of data release,False,,Timing of data availability not adressed in RDP.,2,multiple_choice,
Pleiades Publishing,russian_journal_of_physical_chemistry_a,data_sharing_method,8. Recommended data sharing method,True,Language understanding,No data sharing method recommended in RDP.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_physical_chemistry_a,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_physical_chemistry_a,data_referee,10. Referee guidelines concerning research data,True,Text not found,Data sharing policy mentioned in refereeing guidelines.,2,multiple_choice,0.33
Pleiades Publishing,russian_journal_of_physical_chemistry_a,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Text not found,"Supply all supplementary material in standard file formats. Specialized format such as .pdb (chemical), .wrl (VRML), .nb (Mathematica notebook), and .tex can also be supplied.",2,open,
Pleiades Publishing,russian_journal_of_physical_chemistry_a,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Formatting,n.a.,2,open,
Pleiades Publishing,russian_journal_of_physical_chemistry_a,code_required,13. Code sharing requirements,False,,Code sharing encouraged but optional.,2,multiple_choice,0.5
Pleiades Publishing,russian_journal_of_physical_chemistry_a,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_physical_chemistry_a,code_versioning,15. Versioning and persistent identifiers,True,Language understanding,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_physical_chemistry_a,code_quality,16. Code Quality Standards,True,Language understanding,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_physical_chemistry_a,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_physical_chemistry_a,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_physical_chemistry_a,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Pleiades Publishing,russian_journal_of_physical_chemistry_a,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Pleiades Publishing,membranes_and_membrane_technologies,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
